AccidentId	RoadType	RoadNumber	RoadSecNumber	RoadLetter	Circulation	LaneNumber	SpecialLane	Slope	RoadMarkerId	RoadMarkerDistance	Layout	StripWidth	LaneWidth	SurfaceCondition	Infrastructure	Localization	SchoolNear
201800046970	Highway	6			DividedHighway	6	0	Flat	2	664	LeftCurve			Normal	Unknown	Shoulder	00
201800046971	Highway	6			DividedHighway	6	0	TopHill	17	500	Straight			Normal	Unknown	Shoulder	00
201800046972	National	104			OneWay	2	0	Flat	36	599	Straight			Normal	Unknown	Shoulder	00
201800046973	Highway	126			TwoWay	2	0	Flat	1	799	Straight			Normal	Unknown	Shoulder	00
201800046974	National	104			DividedHighway	4	0	Flat	29	299	Straight			Normal	Unknown	Shoulder	00
201800046975	Highway	6			DividedHighway	6	0	Flat	22	0	Straight			Normal	Unknown	Shoulder	00
201800046976	Highway	6			DividedHighway	6	0	Flat	12	500	Straight			Normal	Unknown	Shoulder	00
201800046977	National	118			DividedHighway	4	0	Flat	2	0	Straight			Normal	Unknown	Shoulder	00
201800046978	Highway	10			DividedHighway	6	0	Flat	1	799	Straight			Normal	Unknown	Shoulder	00
201800046979	National	104			DividedHighway	4	0	Flat	36	599	Straight			Normal	Unknown	Shoulder	00
201800046980	Highway	6		B	DividedHighway	6	0	Flat	0	0	RightCurve			Normal	Interchange	Shoulder	00
201800046981	Highway	6		B	Unknown	6	0	Flat	4	900	Straight			Normal	Unknown	Lane	99
201800046982	Highway	6		B	DividedHighway	6	0	Flat	7	640	Straight			Normal	Unknown	Lane	00
201800046983	Highway	6			DividedHighway	6	0	Uphill	13	840	LeftCurve			Normal	Unknown	Shoulder	00
201800046984	Highway	10			DividedHighway	3	0	Flat	1	950	Straight			Normal	Unknown	Shoulder	00
201800046985	Highway	6			DividedHighway	6	0	Flat	13	500	RightCurve			Normal	Unknown	Shoulder	00
201800046986	National	385			DividedHighway	4	0	Flat	58	209	Straight			Normal	Unknown	Shoulder	00
201800046987	Highway	86			DividedHighway	4	0	Flat	54	150	Straight			Normal	Unknown	Shoulder	00
201800046988	Highway	6		B	DividedHighway	6	0	Flat	2	750	Straight			Normal	Unknown	Lane	00
201800046989	National	104			DividedHighway	4	0	Flat	34	900	Straight			Normal	Unknown	Shoulder	00
201800046990	Highway	6			DividedHighway	6	0	Flat	11	600	Straight			Normal	Unknown	Shoulder	00
201800046991	Highway	6		A	DividedHighway	6	0	TopHill	4	150	Straight			Normal	Unknown	Lane	00
201800046992	Departamental	188			DividedHighway	4	0	Flat	0	250	Straight			Normal	Unknown	Shoulder	00
201800046993	National	104			DividedHighway	4	0	Flat	41	99	Straight			Normal	Unknown	Shoulder	00
201800046994	Highway	6			DividedHighway	6	0	Flat	17	0	Straight			Normal	Unknown	Shoulder	00
201800046995	Highway	6			DividedHighway	6	0	Flat	31	200	Straight			Normal	Unknown	Shoulder	00
201800046996	National	118			OneWay	2	0	BottomHill	2	500	RightCurve			Wet	Unknown	Shoulder	00
201800046997	Highway	6			DividedHighway	6	0	Flat	28	704	Straight			Normal	Unknown	Shoulder	00
201800046998	Highway	6			DividedHighway	6	0	Flat	12	600	Straight			Normal	Unknown	Shoulder	00
201800046999	Highway	6			DividedHighway	6	0	Flat	35	259	Straight			Normal	Bridge	Shoulder	00
201800047000	National	104			OneWay	2	0	Flat	36	599	RightCurve			Wet	Unknown	Shoulder	00
201800047001	Highway	6			DividedHighway	6	0	Flat	19	399	Straight			Normal	Unknown	Shoulder	00
201800047002	National	104			DividedHighway	4	0	Flat	42	700	Straight			Wet	Unknown	Shoulder	00
201800047003	Highway	6		A	DividedHighway	6	0	Flat	1	49	Straight			Normal	Unknown	Lane	00
201800047004	Highway	6			DividedHighway	6	0	Flat	10	444	Straight			Normal	Unknown	Shoulder	00
201800047005	Highway	86			DividedHighway	4	0	Flat	51	620	Straight			Normal	Tunnel	Lane	00
201800047006	National	104			DividedHighway	4	0	BottomHill	44	490	Straight			Normal	Unknown	Shoulder	00
201800047007	Highway	6		A	DividedHighway	4	0	Flat	0	300	Straight			Wet	Tunnel	Lane	00
201800047008	National	385			OneWay	1	0	Flat	58	200	LeftCurve			Puddles	Interchange	Shoulder	00
201800047009	Highway	6		B	DividedHighway	6	0	Flat	0	0	LeftCurve			Wet	Unknown	Shoulder	00
201800047010	Highway	86			DividedHighway	4	0	Uphill	49	505	RightCurve			Wet	Unknown	Shoulder	00
201800047011	National	104			DividedHighway	4	0	TopHill	36	900	LeftCurve			Wet	Unknown	Shoulder	00
201800047012	Departamental	104			DividedHighway	4	0	Flat	50	799	Straight			Normal	Unknown	Shoulder	00
201800047013	Highway	10			DividedHighway	6	0	Uphill	3	200	RightCurve			Normal	Unknown	Shoulder	00
201800047014	Highway	6			DividedHighway	6	0	Flat	14	300	Straight			Normal	Unknown	Shoulder	00
201800047015	Highway	6			DividedHighway	4	0	Flat	23	100	Straight			Normal	Unknown	Shoulder	00
201800047016	National	385			DividedHighway	4	0	BottomHill	53	400	Straight			Normal	Unknown	Shoulder	00
201800047017	Highway	86			DividedHighway	6	0	Uphill	54	599	Straight			Normal	Unknown	Shoulder	00
201800047018	Departamental	385			DividedHighway	4	0	Flat	56	150	Straight			Normal	Unknown	Shoulder	00
201800047019	National	104			DividedHighway	6	0	Flat	39	555	Straight			Normal	Unknown	Shoulder	00
201800047020	Highway	6			DividedHighway	6	0	Flat	14	100	Straight			Normal	Unknown	Shoulder	00
201800047021	Highway	6		A	DividedHighway	9	0	Uphill	6	300	Straight			Wet	Unknown	Shoulder	00
201800047022	Highway	6			DividedHighway	6	0	Flat	1	620	Straight			Wet	Unknown	Shoulder	00
201800047023	Highway	86			DividedHighway	6	0	Flat	51	959	Straight			Normal	Unknown	Shoulder	00
201800047024	National	104			DividedHighway	4	0	Flat	34	500	Straight			Normal	Unknown	Shoulder	00
201800047025	National	104			DividedHighway	4	0	BottomHill	36	500	Straight			Wet	Unknown	Shoulder	00
201800047026	National	104			DividedHighway	4	0	Flat	14	600	LeftCurve			Wet	Unknown	Shoulder	00
201800047027	National	20			OneWay	4	0	Flat	1	799	Straight			Normal	Unknown	Shoulder	00
201800047028	National	104			DividedHighway	6	0	Flat	38	799	Straight			Wet	Unknown	Shoulder	00
201800047029	Highway	6		B	DividedHighway	3	0	Flat	2	601	Straight			Wet	Unknown	Shoulder	00
201800047030	National	104			DividedHighway	4	0	Flat	40	527	Straight			Wet	Unknown	Shoulder	00
201800047031	National	118			DividedHighway	4	0	Flat	3	119	Straight			Wet	Unknown	Shoulder	00
201800047032	Highway	126			TwoWay	2	0	Flat	0	150	RightCurve			Wet	Unknown	Shoulder	00
201800047033	Highway	6		B	DividedHighway	4	0	Flat	0	400	Straight			Normal	Unknown	Lane	00
201800047034	National	104			DividedHighway	4	0	Flat	37	99	RightCurve			Wet	Unknown	Shoulder	00
201800047035	National	104			DividedHighway	4	0	Flat	37	99	RightCurve			Wet	Unknown	Shoulder	00
201800047036	National	104			DividedHighway	4	0	Uphill	41	0	RightCurve			Wet	Unknown	Shoulder	00
201800047037	Highway	10			DividedHighway	6	0	BottomHill	4	599	RightCurve			Wet	Interchange	Shoulder	00
201800047038	National	104			OneWay	2	0	Flat	58	0	LeftCurve			Wet	Bridge	Shoulder	00
201800047039	National	118			DividedHighway	4	0	Uphill	9	949	Straight			Wet	Unknown	Shoulder	00
201800047040	Highway	105			OneWay	2	0	Flat	7	300	LeftCurve			Normal	Interchange	Shoulder	99
201800047041	National	104			DividedHighway	4	0	Flat	50	299	Straight			Normal	Unknown	Shoulder	00
201800047042	Highway	6			DividedHighway	6	0	Flat	6	800	Straight			Normal	Unknown	Lane	00
201800047043	Highway	86			DividedHighway	4	0	Flat	51	349	Straight			Normal	Unknown	Lane	00
201800047044	Highway	6			DividedHighway	6	0	Flat	13	0	Straight			Normal	Unknown	Shoulder	00
201800047045	Highway	86			DividedHighway	6	0	Flat	49	599	Straight			Normal	Unknown	Lane	00
201800047046	Highway	6			DividedHighway	6	0	Flat	6	599	Straight			Normal	Unknown	Lane	00
201800047047	Highway	6			DividedHighway	6	0	Uphill	2	0	Straight			Normal	Unknown	Shoulder	00
201800047048	Highway	6			DividedHighway	6	0	Flat	20	680	Straight			Wet	Unknown	Shoulder	00
201800047049	National	441			DividedHighway	4	0	Flat	0	5	Straight			Normal	Unknown	Shoulder	00
201800047050	National	118			DividedHighway	4	0	Flat	8	100	Straight			Wet	Unknown	Shoulder	00
201800047051	Highway	6			DividedHighway	6	0	Flat	10	800	Straight			Normal	Unknown	Shoulder	00
201800047052	Highway	6		B	DividedHighway	6	0	Uphill	9	0	Straight			Normal	Unknown	Shoulder	00
201800047053	Departamental	188			TwoWay	2	0	Flat	7	10	Straight			Normal	Unknown	Shoulder	00
201800047054	Highway	6		A	OneWay	3	0	Flat	7	300	Straight			Normal	Unknown	Shoulder	00
201800047055	National	449			DividedHighway	2	0	Flat	0	144	Straight			Wet	Unknown	Shoulder	00
201800047056	National	104			DividedHighway	4	0	Flat	42	349	Straight			Wet	Unknown	Shoulder	00
201800047057	Highway	6			DividedHighway	6	0	Flat	7	400	Straight			Wet	Unknown	Lane	00
201800047058	National	104			DividedHighway	6	0	Flat	38	450	Straight			Normal	Unknown	Shoulder	00
201800047059	Highway	106			OneWay	2	0	Flat	7	250	Straight			Normal	Unknown	Lane	00
201800047060	Departamental	444			TwoWay	4	0	Flat	3	200	Straight			Normal	Unknown	Shoulder	00
201800047061	Highway	6			DividedHighway	6	0	Flat	11	420	Straight			Normal	Unknown	Shoulder	00
201800047062	Highway	6			DividedHighway	4	0	Flat	24	899	Straight			Wet	Unknown	Shoulder	00
201800047063	National	118			DividedHighway	4	0	BottomHill	8	399	LeftCurve			Wet	Unknown	Shoulder	00
201800047064	National	104			OneWay	1	0	TopHill	39	0	LeftCurve			Wet	Unknown	Shoulder	00
201800047065	Highway	10			DividedHighway	4	0	Flat	2	417	Straight			Wet	Interchange	Shoulder	00
201800047066	National	118			DividedHighway	6	0	BottomHill	0	899	RightCurve			Wet	Unknown	Shoulder	00
201800047067	National	118			DividedHighway	4	0	Flat	5	0	Straight			Wet	Unknown	Shoulder	00
201800047068	National	118			DividedHighway	6	0	BottomHill	10	899	RightCurve			Wet	Interchange	Shoulder	00
201800047069	National	104			DividedHighway	4	0	Flat	54	200	Straight			Wet	Unknown	Shoulder	00
201800047070	Departamental	118			TwoWay	2	0	Flat	2	1243	Straight			Wet	Unknown	Shoulder	00
201800047071	Highway	86			DividedHighway	4	0	BottomHill	49	869	LeftCurve			Wet	Unknown	Lane	00
201800047072	Highway	86			DividedHighway	4	0	Flat	49	869	LeftCurve			Wet	Unknown	Lane	00
201800047073	Highway	6			DividedHighway	6	0	Flat	12	300	Straight			Normal	Unknown	Shoulder	00
201800047074	Highway	6			DividedHighway	10	0	Flat	25	799	Straight			Wet	Unknown	Shoulder	00
201800047075	National	104			DividedHighway	4	0	Flat	42	250	Straight			Wet	Unknown	Shoulder	00
201800047076	Highway	6			DividedHighway	6	0	Flat	16	799	Straight			Wet	Unknown	Shoulder	00
201800047077	Highway	6			DividedHighway	6	0	Uphill	17	549	Straight			Wet	Unknown	Shoulder	00
201800047078	Highway	10			DividedHighway	5	0	Flat	3	599	Straight			Wet	Unknown	Shoulder	00
201800047079	National	104			DividedHighway	4	0	Flat	43	299	Straight			Wet	Unknown	Shoulder	00
201800047080	National	104			DividedHighway	4	0	Flat	34	400	Straight			Wet	Unknown	Shoulder	00
201800047081	National	104			DividedHighway	4	0	Flat	41	99	Straight			Wet	Unknown	Shoulder	00
201800047082	Highway	6			DividedHighway	6	0	Flat	5	550	Straight			Wet	Unknown	Lane	00
201800047083	Highway	6			DividedHighway	4	0	Flat	4	300	Straight			Normal	Unknown	Lane	00
201800047084	Highway	6			OneWay	3	0	Flat	4	208	Straight			Wet	Unknown	Lane	00
201800047085	Highway	10			DividedHighway	4	0	Flat	6	79	Straight			Wet	Unknown	Shoulder	00
201800047086	National	104			DividedHighway	6	0	Flat	35	582	Straight			Normal	Unknown	Shoulder	00
201800047087	Highway	6			DividedHighway	6	0	Uphill	15	616	Straight			Normal	Unknown	Shoulder	00
201800047088	National	104			DividedHighway	5	0	Flat	28	1067	Straight			Normal	Interchange	Lane	99
201800047089	Highway	126			DividedHighway	4	0	Flat	4	99	Straight			Normal	Unknown	Shoulder	00
201800047090	National	118			DividedHighway	4	0	BottomHill	12	50	Straight			Normal	Unknown	Shoulder	00
201800047091	Highway	6			DividedHighway	6	0	Flat	9	600	Straight			Normal	Unknown	Lane	00
201800047092	National	118			DividedHighway	4	0	Flat	3	200	Straight			Normal	Unknown	Shoulder	00
201800047093	Highway	10			DividedHighway	6	0	BottomHill	4	599	LeftCurve			Wet	Unknown	Shoulder	00
201800047094	Highway	5		A	DividedHighway	9	0	Flat	0	800	Straight			Wet	Interchange	Lane	99
201800047095	Highway	6			DividedHighway	6	0	Flat	14	800	Straight			Wet	Unknown	Shoulder	00
201800047096	Highway	86			DividedHighway	4	0	TopHill	0	0	LeftCurve			Wet	Bridge	Shoulder	00
201800047097	National	104			DividedHighway	4	0	BottomHill	34	0	Straight			Wet	Unknown	Shoulder	00
201800047098	Highway	126			TwoWay	3	0	Flat	6	388	Straight			Wet	Unknown	Lane	00
201800047099	Highway	10			DividedHighway	6	0	Flat	3	599	Straight			Wet	Unknown	Shoulder	00
201800047100	National	104			DividedHighway	4	0	Flat	50	900	Straight			Normal	Unknown	Shoulder	00
201800047101	Highway	6		B	DividedHighway	6	0	Flat	9	100	Straight			Wet	Unknown	Shoulder	00
201800047102	National	118			DividedHighway	4	0	TopHill	3	500	Straight			Normal	Unknown	Shoulder	00
201800047103	Highway	6			DividedHighway	6	0	BottomHill	17	500	Straight			Normal	Unknown	Shoulder	00
201800047104	Highway	6			DividedHighway	6	0	Flat	13	850	Straight			Wet	Unknown	Shoulder	00
201800047105	Highway	6			DividedHighway	6	0	Flat	11	300	Straight			Normal	Unknown	Shoulder	00
201800047106	Highway	6			DividedHighway	6	0	Flat	13	500	Straight			Normal	Unknown	Shoulder	00
201800047107	Highway	6			DividedHighway	6	0	Flat	10	0	Straight			Normal	Unknown	Shoulder	00
201800047108	Highway	6		B	DividedHighway	4	0	Flat	0	25	Straight			Normal	Unknown	Shoulder	00
201800047109	National	685			OneWay	1	0	Flat	54	569	Straight			Normal	Unknown	Shoulder	00
201800047110	Highway	6			DividedHighway	6	0	Flat	16	200	Straight			Wet	Unknown	Shoulder	00
201800047111	Highway	6			DividedHighway	4	0	Flat	22	299	Straight			Normal	Unknown	Shoulder	00
201800047112	National	118			DividedHighway	4	0	Flat	3	49	Straight			Normal	Unknown	Shoulder	00
201800047113	Highway	6			DividedHighway	6	0	Flat	16	924	Straight			Normal	Unknown	Lane	00
201800047114	National	104			DividedHighway	4	0	Flat	34	500	Straight			Normal	Unknown	Shoulder	00
201800047115	National	104			DividedHighway	4	0	Flat	27	799	LeftCurve			Normal	Unknown	Shoulder	00
201800047116	Highway	86			DividedHighway	6	0	Uphill	51	500	Straight			Normal	Unknown	Shoulder	00
201800047117	Highway	6			DividedHighway	6	0	Flat	28	899	Straight			Normal	Unknown	Shoulder	00
201800047118	Highway	6			DividedHighway	6	0	Uphill	18	100	Straight			Normal	Unknown	Shoulder	00
201800047119	Highway	5		a	DividedHighway	4	0	Flat	8	350	Straight			Normal	Bridge	Shoulder	99
201800047120	Highway	126			TwoWay	2	0	Flat	4	500	Straight			Normal	Unknown	Shoulder	00
201800047121	National	104			DividedHighway	8	0	Flat	33	349	Straight			Normal	Unknown	Shoulder	00
201800047122	Highway	6			DividedHighway	6	0	Flat	10	500	Straight			Normal	Unknown	Shoulder	00
201800047123	Highway	6			OneWay	3	0	Flat	10	800	Straight			Normal	Unknown	Shoulder	00
201800047124	Highway	6		B	DividedHighway	6	0	Flat	1	24	Straight			Normal	Unknown	Shoulder	00
201800047125	Highway	6		A	DividedHighway	6	0	Flat	1	200	Straight			Normal	Unknown	Shoulder	00
201800047126	Highway	6		A	DividedHighway	6	0	Flat	1	0	Straight			Normal	Unknown	Shoulder	00
201800047127	Highway	6			DividedHighway	6	0	BottomHill	15	310	Straight			Normal	Unknown	Shoulder	00
201800047128	National	104			DividedHighway	6	0	Uphill	34	279	Straight			Wet	Unknown	Shoulder	00
201800047129	National	118			DividedHighway	4	0	Flat	8	300	Straight			Normal	Unknown	Shoulder	00
201800047130	Highway	6			DividedHighway	6	0	Flat	8	800	Straight			Normal	Unknown	Shoulder	00
201800047131	National	104			DividedHighway	6	0	Uphill	34	330	Straight			Normal	Unknown	Shoulder	00
201800047132	Highway	86			DividedHighway	0	0	Flat	51	0	Straight			Normal	Unknown	Shoulder	00
201800047133	National	104			DividedHighway	4	0	Uphill	50	99	Straight			Normal	Unknown	Shoulder	00
201800047134	National	104			DividedHighway	4	0	Flat	38	299	Straight			Normal	Unknown	Shoulder	00
201800047135	Highway	6			DividedHighway	6	0	Uphill	13	600	RightCurve			Normal	Unknown	Shoulder	00
201800047136	Highway	6		A	DividedHighway	6	0	Flat	6	599	Straight			Normal	Unknown	Shoulder	00
201800047137	Highway	6		B	DividedHighway	6	0	Uphill	8	600	Straight			Normal	Unknown	Shoulder	00
201800047138	National	104			DividedHighway	6	0	Flat	34	599	Straight			Normal	Unknown	Shoulder	00
201800047139	Highway	10			DividedHighway	6	0	Flat	1	664	Straight			Wet	Unknown	Shoulder	00
201800047140	Highway	10			DividedHighway	6	0	Flat	6	750	Straight			Wet	Unknown	Shoulder	00
201800047141	Highway	6		B	DividedHighway	0	0	Uphill	0	856	Straight			Normal	Tunnel	Shoulder	00
201800047142	Highway	86			DividedHighway	4	0	Flat	50	400	Straight			Normal	Unknown	Shoulder	00
201800047143	Highway	6		A	OneWay	6	0	Flat	5	300	Straight			Wet	Unknown	Shoulder	00
201800047144	National	104			DividedHighway	4	0	Flat	33	299	Straight			Wet	Unknown	Shoulder	00
201800047145	National	104			DividedHighway	4	0	Uphill	36	99	Straight			Normal	Unknown	Shoulder	00
201800047146	Highway	10			DividedHighway	6	0	Flat	9	0	LeftCurve			Normal	Unknown	Shoulder	00
201800047147	National	118			DividedHighway	6	0	Flat	15	270	Straight			Wet	Unknown	Shoulder	00
201800047148	Highway	6			DividedHighway	6	0	Flat	27	299	Straight			Normal	Unknown	Shoulder	00
201800047149	National	118			DividedHighway	4	0	Flat	1	399	Straight			Normal	Unknown	Shoulder	00
201800047150	National	104			DividedHighway	4	0	Flat	37	400	Straight			Normal	Unknown	Shoulder	00
201800047151	National	104			DividedHighway	4	0	BottomHill	34	0	Straight			Normal	Unknown	Shoulder	00
201800047152	National	104			DividedHighway	4	0	BottomHill	34	549	Straight			Normal	Unknown	Shoulder	00
201800047153	Highway	6			DividedHighway	6	0	Flat	19	700	Straight			Normal	Unknown	Shoulder	00
201800047154	Highway	126			TwoWay	2	0	Flat	1	200	Straight			Normal	Unknown	Shoulder	00
201800047155	National	104			DividedHighway	6	0	Flat	47	0	Straight			Normal	Interchange	Shoulder	00
201800047156	Highway	6			DividedHighway	6	0	Flat	11	100	Straight			Normal	Unknown	Shoulder	00
201800047157	Highway	86			DividedHighway	4	0	BottomHill	0	0	LeftCurve			Wet	Bridge	Shoulder	00
201800047158	Highway	6		B	DividedHighway	6	0	Flat	2	200	Straight			Normal	Unknown	Shoulder	00
201800047159	Communal				TwoWay	4	0	Flat			Straight	5	140	Normal	Intersection	Lane	99
201800047160	National	193			TwoWay	2	0	Flat	149	2586	Straight	35	35	Normal	Unknown	Lane	00
201800047161	Communal				TwoWay	2	0	Flat			Straight	0	56	Normal	Unknown	Sidewalk	03
201800047162	National	193			OneWay	2	0	Flat	144	390	Straight	35	35	Normal	Unknown	Lane	99
201800047163	National	193			DividedHighway	2	0	Flat	145	370	Straight	0	70	Wet	Unknown	Lane	99
201800047164	Communal				Unknown	0	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800047165	Communal				TwoWay	2	0	Flat			Straight	0	54	Normal	Unknown	Lane	99
201800047166	Communal				TwoWay	2	0	Uphill			Straight	0	70	Normal	Unknown	Lane	99
201800047167	National	193			OneWay	3	0	Flat	143	387	Straight	0	85	Normal	Intersection	Lane	99
201800047168	Communal				TwoWay	2	0	Flat			Straight	22	62	Normal	Unknown	Lane	00
201800047169	Communal				TwoWay	1	0	Flat			Straight	0	70	Normal	Unknown	Sidewalk	99
201800047170	Communal				TwoWay	2	0	Flat			Straight	10	60	Normal	Unknown	Lane	99
201800047171	Communal				TwoWay	2	0	Flat			Straight	0	70	Normal	Unknown	Lane	99
201800047172	National	193			TwoWay	2	0	Flat	149	3406	Straight	35	35	Normal	Tunnel	Lane	00
201800047173	Departamental	264			TwoWay	2	0	Uphill	2	25	RightCurve	0	84	Normal	Unknown	Lane	00
201800047174	National	193			OneWay	1	0	Flat	147	452	Straight	0	30	Normal	Unknown	Lane	99
201800047175	Departamental	80			TwoWay	2	0	Uphill	0	397	Straight	0	105	Normal	Unknown	Lane	00
201800047176	Communal				TwoWay	2	0	Uphill			Straight	20	40	Wet	Unknown	Lane	03
201800047177	Communal				TwoWay		0	Flat			Straight	0	125	Wet	Unknown	Lane	00
201800047178	Communal				TwoWay	0	0	Flat			Straight	0	0	Wet	Unknown	Lane	99
201800047179	Departamental	264			TwoWay	2	0	Uphill	1	200	Straight	0	50	Wet	Intersection	Lane	99
201800047180	Communal				TwoWay	2	0	Flat			Unknown	0	0	Normal	Unknown	Lane	99
201800047181	Communal				TwoWay	2	0	Uphill			Straight	0	35	Wet	Unknown	Lane	99
201800047182	Departamental	264			TwoWay	2	0	Uphill	0	234	Straight	0	70	Wet	Unknown	Lane	99
201800047183	National	193			Unknown	2	0	Flat	149	3616	LeftCurve	0	88	Normal	Tunnel	Lane	99
201800047184	Other				OneWay	1	Reserved	Flat			Straight	0	0	Normal	Unknown	Unknown	99
201800047185	Communal				TwoWay	2	0	Flat			Unknown	0	0	Wet	Unknown	Lane	99
201800047186	Communal				OneWay	2	0	Flat			Straight	0	0	Normal	Unknown	Lane	00
201800047187	Communal				TwoWay	2	0	Flat			Straight	0	0	Wet	Unknown	Lane	99
201800047188	Departamental	264			Unknown	2	0	Uphill	2	55	S-Shape	0	35	Normal	Unknown	Lane	99
201800047189	National	193			TwoWay	4	0	Flat	148	407	LeftCurve			Normal	Intersection	Shoulder	00
201800047190	Communal				TwoWay	2	0	Flat			Straight			Normal	Intersection	Shoulder	99
201800047191	National	193			TwoWay	4	0	Flat	149	176	S-Shape			Normal	Unknown	Shoulder	00
201800047192	National	193			TwoWay	2	0	Flat	149	915	LeftCurve			Wet	Intersection	Shoulder	00
201800047193	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047194	Communal				TwoWay	2	SeparatedBike	Flat			Straight			Normal	Unknown	Shoulder	00
201800047195	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047196	National	193			DividedHighway	4	0	Flat	142	169	Straight			Normal	Unknown	Shoulder	00
201800047197	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047198	National	193			OneWay	2	0	Flat	144	480	Straight			Normal	Unknown	Shoulder	00
201800047199	National	193			OneWay	2	0	Flat	147	233	Straight			Normal	Unknown	Shoulder	00
201800047200	National	193			DividedHighway	2	0	Flat	149	656	Straight			Normal	Unknown	Shoulder	00
201800047201	National	193			OneWay	2	0	Flat	148	939	Straight			Normal	Unknown	Shoulder	00
201800047202	National	193			OneWay	2	0	Flat	147	732	Straight			Normal	Unknown	Shoulder	00
201800047203	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047204	Communal				TwoWay	4	0	Flat			RightCurve			Normal	Unknown	Shoulder	00
201800047205	National	193			DividedHighway	2	0	Uphill	143	500	Straight			Wet	Tunnel	Shoulder	00
201800047206	National	193			OneWay	2	0	Flat	141	148	Straight			Wet	Unknown	Shoulder	00
201800047207	Other				OneWay	0	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047208	Communal				TwoWay	2	0	Uphill			RightCurve			Wet	Unknown	Shoulder	00
201800047209	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047210	Departamental	264			TwoWay	2	0	Uphill	1	675	RightCurve			Normal	Unknown	Shoulder	00
201800047211	National	193			OneWay	2	0	Flat	149	4016	LeftCurve			Normal	Unknown	Shoulder	00
201800047212	National	193			DividedHighway	4	0	TopHill	146	927	Straight			Normal	Unknown	Shoulder	00
201800047213	National	193			OneWay	2	0	Flat	143	573	LeftCurve			Wet	Intersection	Shoulder	00
201800047214	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047215	National	198			OneWay	2	0	Flat	147	913	Straight			Normal	Unknown	Shoulder	00
201800047216	Communal				TwoWay	3	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047217	Departamental	82			TwoWay	2	0	Uphill	2	897	LeftCurve			Normal	Unknown	Shoulder	00
201800047218	National	193			OneWay	2	0	Flat	140	682	Straight			Normal	Unknown	Lane	00
201800047219	National	193			OneWay	2	0	Flat	144	320	Straight			Normal	Unknown	Shoulder	00
201800047220	National	193			Unknown	2	0	Flat	148	507	Straight			Normal	Unknown	Shoulder	00
201800047221	National	193			OneWay	4	0	Flat	143	753	Straight			Normal	Unknown	Shoulder	00
201800047222	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047223	Communal				TwoWay	2	0	Uphill			Straight			Normal	Unknown	Shoulder	00
201800047224	National	193			TwoWay	4	0	Flat	146	417	Straight			Normal	Unknown	Shoulder	00
201800047225	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047226	Departamental	81			TwoWay	2	0	Uphill	238	480	LeftCurve			Normal	Unknown	EmergencyShoulder	00
201800047227	National	193			DividedHighway	2	0	Flat	140	759	RightCurve			Normal	Unknown	Shoulder	00
201800047228	National	193			OneWay	1	0	Flat	143	513	Straight			Normal	Tunnel	Shoulder	00
201800047229	Communal				TwoWay	1	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047230	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047231	National	193			VariableWayNumber	2	0	Flat	147	403	RightCurve			Normal	Unknown	Shoulder	00
201800047232	National	193			OneWay	2	0	Flat	149	67	Straight			Normal	Unknown	Shoulder	00
201800047233	National	193			DividedHighway	4	0	Flat	147	213	Straight			Normal	Unknown	Shoulder	00
201800047234	National	193			DividedHighway	4	0	Flat	140	1459	Straight			Normal	Unknown	Shoulder	00
201800047235	National	193			OneWay	1	0	Flat	149	347	Straight			Normal	Unknown	EmergencyShoulder	00
201800047236	Communal				TwoWay	2	0	Uphill	1	0	Straight			Normal	Unknown	Shoulder	00
201800047237	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Shoulder	00
201800047238	Departamental	264			TwoWay	2	0	Uphill	0	0	Straight			Normal	Unknown	Shoulder	00
201800047239	Communal				TwoWay	2	0	Flat			Straight			Normal	Unknown	Lane	00
201800047240	National	193			TwoWay	2	0	Flat	149	3316	RightCurve			Normal	Tunnel	Shoulder	00
201800047241	National	193			OneWay	2	0	Flat	140	772	RightCurve			Normal	Unknown	Shoulder	00
201800047242	Departamental	31			TwoWay	1	0	Uphill	4	935	LeftCurve			Normal	Unknown	Shoulder	00
201800047243	Communal				TwoWay	2	0	Flat			LeftCurve			Normal	Unknown	Shoulder	00
201800047244	National	193			OneWay	2	0	Flat	141	478	Straight			Normal	Unknown	Shoulder	00
201800047245	National	193			TwoWay	2	0	Flat	149	1287	Straight			Normal	Unknown	Shoulder	00
201800047246	National	193			TwoWay	4	0	Uphill	149	807	Straight			Normal	Tunnel	Shoulder	00
